Year,Type of economic activity,Organisation and legal forms,Region,Value
2023,A295,,,9.9
2023,A296,,,19.0
2023,A297,,,15.7
2023,A298,,,20.6
2023,A299,,,16.9
2023,A300,,,14.1
2023,A301,,,14.6
2023,A302,,,20.5
2023,A303,,,16.2
2023,A304,,,15.9
2023,A305,,,14.4
2023,A306,,,18.5
2023,A307,,,15.8
2023,A308,,,17.8
2023,A309,,,11.4
2023,A310,,,15.3
2023,A311,,,15.6
2023,A312,,,16.4
2023,A313,,,18.1
2023,A314,,,18.8
2023,A315,,,16.1
2023,A316,,,16.4
2023,A317,,,19.3
2023,A318,,,13.5
2023,A319,,,16.0
2023,A320,,,19.5
2023,A321,,,18.3
2023,A322,,,16.9
2023,A323,,,20.9
2023,A324,,,17.5
2023,A325,,,14.0
2023,A326,,,25.2
2023,A327,,,20.6
2023,A328,,,20.4
2023,A329,,,18.3
2023,A330,,,24.0
2023,A331,,,33.5
2023,A332,,,27.6
2023,A333,,,27.3
2023,A334,,,27.3
2023,A335,,,23.4
2023,A336,,,32.9
2023,A337,,,22.0
2023,A338,,,27.5
2023,A339,,,24.5
2023,A340,,,26.5
2023,A341,,,25.8
2023,A342,,,24.5
2023,A343,,,23.5
2023,A344,,,27.9
2023,A345,,,26.1
2023,A346,,,26.0
2023,A347,,,26.0
2023,A348,,,30.1
2023,A349,,,30.7
2023,A350,,,19.9
2023,A351,,,28.8
2023,A352,,,40.5
2023,A353,,,31.1
2023,A354,,,25.8
2023,A355,,,42.9
2023,A356,,,26.5
2023,A357,,,17.0
2023,A358,,,22.6
2023,A359,,,18.8
2023,A360,,,19.5
2023,A361,,,18.5
2023,A362,,,27.0
2023,A363,,,25.8
2023,A364,,,26.2
2023,A365,,,20.9
2023,A366,,,20.5
2023,A367,,,21.4
2023,A368,,,21.4
2023,A369,,,20.1
2023,A370,,,23.6
2023,A371,,,23.0
2023,A372,,,20.7
2023,A373,,,27.5
2023,A374,,,43.9
2023,A375,,,34.6
2023,A376,,,27.5
2023,A377,,,27.4
2023,A378,,,31.9
2023,A379,,,40.1
2023,A380,,,36.5
2023,A381,,,33.9
2023,A382,,,32.8
2023,A383,,,22.1
2023,A384,,,16.4
2023,A385,,,16.1
2023,A386,,,23.4
2023,A387,,,45.0
2023,A388,,,24.4
2023,A389,,,28.2
2023,A390,,,18.4
2023,A391,,,34.7
2023,A392,,,54.1
2023,A393,,,39.8
2023,A394,,,7.7
2023,A395,,,23.9
2023,A396,,,37.6
2023,A397,,,42.5
2023,A398,,,42.2
2023,A399,,,48.6
2023,A400,,,33.5
2023,A401,,,49.1
2023,A402,,,40.3
2023,A403,,,47.9
2023,A404,,,29.9
2023,A405,,,35.7
2023,A406,,,25.9
2023,A407,,,28.2
2023,A408,,,31.0
2023,A409,,,26.9
2023,A410,,,27.9
2023,A411,,,18.2
2023,A412,,,26.5
2023,A413,,,18.1
2023,A414,,,21.4
2023,A415,,,21.5
2023,A416,,,22.2
2023,A417,,,19.8
2023,A418,,,5.9
2023,A419,,,19.7
2023,A420,,,25.5
2023,A421,,,25.5
2023,A422,,,17.6
2023,A423,,,14.6
2023,A424,,,14.5
2023,A425,,,20.7
2023,A426,,,20.7
2023,A427,,,18.7
2023,A428,,,24.9
2023,A429,,,23.8
2023,A430,,,28.6
2023,A431,,,25.0
2023,A432,,,25.6
2023,A433,,,36.7
2023,A434,,,37.2
2023,A435,,,26.1
2023,A436,,,41.8
2023,A437,,,39.8
2023,A438,,,40.3
2023,A439,,,50.9
2023,A440,,,42.8
2023,A441,,,34.4
2023,A442,,,40.0
2023,A443,,,43.6
2023,A444,,,40.1
2023,A445,,,27.4
2023,A446,,,18.6
2023,A447,,,21.6
2023,A448,,,33.5
2023,A449,,,31.4
2023,A450,,,24.5
2023,A451,,,44.1
2023,A452,,,27.9
2023,A453,,,40.9
2023,A454,,,27.7
2023,A455,,,17.4
2023,A456,,,23.9
2023,A457,,,19.5
2023,A458,,,22.7
2023,A459,,,23.4
2023,A460,,,24.4
2023,A461,,,21.8
2023,A462,,,22.6
2023,A463,,,26.0
2023,A464,,,24.1
2023,A465,,,31.0
2023,A466,,,30.0
2023,A467,,,40.0
2023,A468,,,32.9
2023,A469,,,21.8
2023,A470,,,28.6
2023,A471,,,21.8
2023,A472,,,35.9
2023,A473,,,27.0
2023,A474,,,26.2
2023,A475,,,28.2
2023,A476,,,16.7
2023,A477,,,31.8
2023,A478,,,22.6
2023,A479,,,25.3
2023,A480,,,26.4
2023,A481,,,22.8
2023,A482,,,30.3
2023,A483,,,29.6
2023,A484,,,32.7
2023,A485,,,28.8
2023,A486,,,36.2
2023,A487,,,38.4
2023,A488,,,37.5
2023,A489,,,31.0
2023,A490,,,59.5
2023,A491,,,16.4
2023,A492,,,37.9
2023,A493,,,32.3
2023,A494,,,28.8
2023,A495,,,24.7
2023,A496,,,25.4
2023,A497,,,24.3
2023,A498,,,19.0
2023,A499,,,32.1
2023,A500,,,33.6
2023,A501,,,34.8
2023,A502,,,34.6
2023,A503,,,41.2
2023,A504,,,32.9
2023,A505,,,50.1
2023,A506,,,27.3
2023,A507,,,35.9
2023,A508,,,22.4
2023,A509,,,29.3
2023,A510,,,29.8
2023,A511,,,50.0
2023,A512,,,33.9
2023,A513,,,23.9
2023,A514,,,23.1
2023,A515,,,32.4
2023,A516,,,13.8
2023,A517,,,26.9
2023,A518,,,27.9
2023,A519,,,32.0
2023,A520,,,39.6
2023,A521,,,46.6
2023,A522,,,42.3
2023,A523,,,57.9
2023,A524,,,58.5
2023,A525,,,37.4
2023,A526,,,13.3
2023,A527,,,15.9
2023,A528,,,13.9
2023,A529,,,44.2
2023,A530,,,36.5
2023,A531,,,29.3
2023,A532,,,27.9
2023,A533,,,31.4
2023,A534,,,33.6
2023,A535,,,44.3
2023,A536,,,32.3
2023,A537,,,42.5
2023,A538,,,15.3
2023,A539,,,29.6
2023,A540,,,30.5
2023,A541,,,61.3
2023,A542,,,74.9
2023,A543,,,32.6
2023,A544,,,25.3
2023,A545,,,7.6
2023,A546,,,52.9
2023,A547,,,3.6
2023,A548,,,4.5
2023,A549,,,57.0
2023,A550,,,98.2
2023,A551,,,88.1
2023,A552,,,73.4
2023,A553,,,31.8
2023,A554,,,41.0
2023,A555,,,29.0
2023,A556,,,25.5
2023,A557,,,68.8
2023,A558,,,27.5
2023,A559,,,60.0
2023,A560,,,55.8
2023,A561,,,41.1
2023,A562,,,46.1
2023,A563,,,44.9
2023,A564,,,43.0
2023,A565,,,45.9
2023,A566,,,35.9
2023,A567,,,24.1
2023,A568,,,51.3
2023,A569,,,65.1
2023,A570,,,74.3
2023,A571,,,83.5
2023,A572,,,39.3
2023,A573,,,55.1
2023,A574,,,52.1
2023,A575,,,37.8
2023,A576,,,69.5
2023,A577,,,91.8
2023,A578,,,61.3
2023,A579,,,39.2
2023,A580,,,22.9
2023,A581,,,25.2
2023,A582,,,17.3
2023,A583,,,15.4
2023,A584,,,37.4
2023,A585,,,19.6
2023,A586,,,28.8
2023,A587,,,36.9
2023,A588,,,18.0
2023,A589,,,31.0
2023,A590,,,63.7
2023,A591,,,4.5
2023,A592,,,24.5
2023,A593,,,30.5
2023,A594,,,17.3
2023,A595,,,23.1
2023,A596,,,14.6
2023,A597,,,14.7
2023,A598,,,41.7
2023,A599,,,17.0
2023,A600,,,29.7
2023,A601,,,50.0
2023,A602,,,42.3
2023,A603,,,71.0
2023,A604,,,30.9
2023,A605,,,32.0
2023,A606,,,29.0
2023,A607,,,64.7
2023,A608,,,40.0
2023,A609,,,25.0
2023,A610,,,16.7
2023,A611,,,22.2
2023,,farm,,21.0
2023,,private_enterprise,,25.1
2023,,collective_enterprise,,20.8
2023,,public_enterprise,,13.7
2023,,state-run_enterprise,,6.9
2023,,communal_enterprise,,34.6
2023,,joint_communal_enterprise,,
2023,,subsidiary,,22.2
2023,,foreign_enterprise,,17.8
2023,,enterprise_association_of_citizens,,23.4
2023,,enterprise_founded_by_consumer_partnership,,55.8
2023,,rental_enterprise,,43.6
2023,,individual_enterprise,,8.3
2023,,family_enterprise,,31.0
2023,,joint_enterprise,,13.6
2023,,joint-stock_company,,18.8
2023,,public_joint-stock_partnership,,17.0
2023,,private_joint-stock_partnership,,14.6
2023,,state_joint_stock_company,,11.1
2023,,holding_company,,100.0
2023,,limited_liability_partnership,,25.2
2023,,extended_liability_partnership,,21.2
2023,,full_liability_partnership,,26.4
2023,,mixed_liability_company,,25.3
2023,,lawyers_union,,27.1
2023,,law_office,,33.9
2023,,cooperative,,12.2
2023,,production_cooperative,,15.7
2023,,serve_cooperative,,29.0
2023,,housing_construction_cooperativ,,45.8
2023,,garage_cooperativ,,8.5
2023,,consumer_cooperativ,,33.2
2023,,consumer_partnership,,51.2
2023,,agriculture_and_production_cooperativ,,15.3
2023,,agriculture_and_serve_cooperativ,,24.6
2023,,agriculture_cooperativ,,23.8
2023,,organisation_establishment_institution,,22.1
2023,,authority_of_state_power_organization,,
2023,,authority_of_state_power,,53.4
2023,,courts,,53.5
2023,,authority_of_municipality_power,,49.0
2023,,state-run_organisation,,44.9
2023,,communal_establishment_institution,,78.5
2023,,private_establishment_institution,,55.6
2023,,organisation_establishment_institution_public_association,,24.7
2023,,organization_of_tenants,,33.5
2023,,organization_of_customers,,38.8
2023,,association,,21.4
2023,,corporation,,12.3
2023,,consortium,,18.8
2023,,concern,,8.6
2023,,union_of_consumer_partnerships,,39.5
2023,,other_associations_of_legal_persons,,16.3
2023,,authority_of_advocacy_self-government,,47.5
2023,,authority_of_judge_self-government,,100.0
2023,,audit_chamber_of_ukraine,,100.0
2023,,organization_of_water_users,,
2023,,commodity_exchange,,26.3
2023,,credit_union,,40.6
2023,,consumer_partnership,,
2023,,not_state_pension_fund,,32.4
2023,,political_party,,23.0
2023,,non-profit_organisation,,28.7
2023,,public_union,,22.5
2023,,religious_organisation,,4.7
2023,,trade_union_association_of_trade_unions,,
2023,,trade_union,,62.1
2023,,association_of_trade_unions,,41.4
2023,,creative_union_other_professional_organisation,,24.8
2023,,charitable_organisation,,36.5
2023,,organization_of_employers,,12.1
2023,,condominium,,52.6
2023,,community_association_population,,51.2
2023,,gardening_partnership,,32.5
2023,,other_organizational_and_legal_forms,,22.2
2023,,,autonomous_Republic_of_Crimea,
2023,,,11_reg_Vinnytsya,31.4
2023,,,12_reg_Volyn,31.0
2023,,,13_reg_Dnipropetrovsk,29.9
2023,,,14_reg_Donetsk,32.2
2023,,,15_reg_Zhytomyr,30.4
2023,,,16_reg_Zakarpattya,30.5
2023,,,17_reg_Zaporizhzhya,29.9
2023,,,18_reg_Ivano-Frankivsk,29.1
2023,,,19_reg_Kyiv,27.0
2023,,,20_reg_Kirovohrad,30.8
2023,,,21_reg_Luhansk,30.5
2023,,,22_reg_Lviv,28.4
2023,,,23_reg_Mykolayiv,29.1
2023,,,24_reg_Odesa,30.4
2023,,,25_reg_Poltava,30.1
2023,,,26_reg_Rivne,29.6
2023,,,27_reg_Sumy,28.6
2023,,,28_reg_Ternopil,27.9
2023,,,29_reg_Kharkiv,28.7
2023,,,30_reg_Kherson,32.5
2023,,,31_reg_Khmelnytskiy,29.8
2023,,,32_reg_Cherkasy,30.2
2023,,,33_reg_Chernivtsi,29.1
2023,,,34_reg_Chernihiv,30.1
2023,,,Kyiv_city,27.5
2023,,,city_Sevastopol,
2024,,,,29.2
2024,A01,,,20.0
2024,A02,,,10.0
2024,A03,,,21.7
2024,A04,,,12.5
2024,A05,,,8.0
2024,A06,,,16.1
2024,A07,,,25.0
2024,A08,,,21.3
2024,A09,,,22.6
2024,A10,,,22.7
2024,A11,,,33.3
2024,A12,,,26.0
2024,A13,,,21.9
2024,A14,,,35.1
2024,A15,,,22.2
2024,A16,,,17.6
2024,A17,,,38.6
2024,A18,,,
2024,A19,,,20.5
2024,A20,,,23.3
2024,A21,,,22.2
2024,A22,,,20.6
2024,A23,,,20.4
2024,A24,,,20.7
2024,A25,,,30.2
2024,A26,,,20.1
2024,A27,,,20.5
2024,A28,,,7.3
2024,A29,,,11.5
2024,A30,,,15.5
2024,A31,,,24.0
2024,A32,,,10.0
2024,A33,,,17.6
2024,A34,,,19.0
2024,A35,,,30.2
2024,A36,,,18.1
2024,A37,,,9.0
2024,A38,,,5.6
2024,A39,,,15.8
2024,A40,,,10.7
2024,A41,,,23.9
2024,A42,,,
2024,A43,,,11.8
2024,A44,,,14.9
2024,A45,,,15.1
2024,A46,,,11.0
2024,A47,,,13.7
2024,A48,,,12.5
2024,A49,,,15.3
2024,A50,,,16.5
2024,A51,,,11.7
2024,A52,,,20.1
2024,A53,,,18.6
2024,A54,,,23.0
2024,A55,,,23.8
2024,A56,,,6.7
2024,A57,,,15.1
2024,A58,,,27.1
2024,A59,,,27.1
2024,A60,,,22.0
2024,A61,,,24.7
2024,A62,,,27.3
2024,A63,,,22.7
2024,A64,,,20.0
2024,A65,,,34.0
2024,A66,,,31.5
2024,A67,,,30.9
2024,A68,,,16.9
2024,A69,,,31.3
2024,A70,,,25.1
2024,A71,,,22.9
2024,A72,,,32.4
2024,A73,,,24.0
2024,A74,,,26.2
2024,A75,,,17.2
2024,A76,,,24.2
2024,A77,,,16.8
2024,A78,,,18.7
2024,A79,,,9.4
2024,A80,,,8.3
2024,A81,,,17.6
2024,A82,,,15.0
2024,A83,,,23.5
2024,A84,,,13.8
2024,A85,,,20.0
2024,A86,,,31.3
2024,A87,,,44.8
2024,A88,,,37.0
2024,A89,,,42.1
2024,A90,,,40.0
2024,A91,,,29.3
2024,A92,,,25.2
2024,A93,,,28.4
2024,A94,,,32.7
2024,A95,,,32.1
2024,A96,,,40.2
2024,A97,,,50.3
2024,A98,,,47.0
2024,A99,,,43.8
2024,A100,,,37.7
2024,A101,,,30.6
2024,A102,,,46.1
2024,A103,,,19.5
2024,A104,,,23.4
2024,A105,,,26.7
2024,A106,,,18.3
2024,A107,,,24.7
2024,A108,,,17.2
2024,A109,,,18.1
2024,A110,,,17.8
2024,A111,,,18.7
2024,A112,,,35.8
2024,A113,,,17.5
2024,A114,,,21.4
2024,A115,,,23.8
2024,A116,,,31.0
2024,A117,,,28.0
2024,A118,,,24.2
2024,A119,,,31.5
2024,A120,,,28.0
2024,A121,,,29.4
2024,A122,,,36.6
2024,A123,,,26.8
2024,A124,,,14.0
2024,A125,,,14.1
2024,A126,,,14.7
2024,A127,,,7.0
2024,A128,,,16.7
2024,A129,,,16.0
2024,A130,,,19.2
2024,A131,,,20.6
2024,A132,,,
2024,A133,,,21.8
2024,A134,,,18.2
2024,A135,,,25.0
2024,A136,,,39.5
2024,A137,,,3.3
2024,A138,,,10.9
2024,A139,,,23.5
2024,A140,,,20.7
2024,A141,,,17.6
2024,A142,,,20.6
2024,A143,,,29.0
2024,A144,,,17.6
2024,A145,,,16.9
2024,A146,,,18.7
2024,A147,,,23.0
2024,A148,,,18.9
2024,A149,,,18.3
2024,A150,,,17.8
2024,A151,,,19.1
2024,A152,,,18.4
2024,A153,,,22.9
2024,A154,,,26.4
2024,A155,,,15.2
2024,A156,,,22.4
2024,A157,,,13.7
2024,A158,,,25.6
2024,A159,,,20.0
2024,A160,,,11.5
2024,A161,,,21.7
2024,A162,,,24.0
2024,A163,,,20.6
2024,A164,,,12.2
2024,A165,,,16.4
2024,A166,,,13.0
2024,A167,,,18.4
2024,A168,,,17.0
2024,A169,,,11.1
2024,A170,,,21.3
2024,A171,,,20.0
2024,A172,,,12.1
2024,A173,,,15.6
2024,A174,,,15.2
2024,A175,,,16.5
2024,A176,,,8.7
2024,A177,,,30.0
2024,A178,,,18.4
2024,A179,,,21.8
2024,A180,,,13.1
2024,A181,,,11.1
2024,A182,,,6.7
2024,A183,,,20.8
2024,A184,,,6.3
2024,A185,,,14.6
2024,A186,,,6.5
2024,A187,,,12.1
2024,A188,,,15.8
2024,A189,,,15.8
2024,A190,,,16.3
2024,A191,,,13.8
2024,A192,,,17.4
2024,A193,,,13.3
2024,A194,,,11.0
2024,A195,,,15.6
2024,A196,,,18.7
2024,A197,,,17.2
2024,A198,,,41.7
2024,A199,,,11.1
2024,A200,,,22.5
2024,A201,,,18.9
2024,A202,,,19.4
2024,A203,,,18.3
2024,A204,,,15.9
2024,A205,,,19.0
2024,A206,,,16.2
2024,A207,,,13.0
2024,A208,,,15.7
2024,A209,,,11.9
2024,A210,,,13.0
2024,A211,,,12.8
2024,A212,,,11.1
2024,A213,,,20.0
2024,A214,,,17.1
2024,A215,,,35.7
2024,A216,,,18.3
2024,A217,,,17.3
2024,A218,,,10.6
2024,A219,,,26.7
2024,A220,,,17.4
2024,A221,,,12.3
2024,A222,,,12.9
2024,A223,,,18.1
2024,A224,,,16.2
2024,A225,,,20.0
2024,A226,,,9.6
2024,A227,,,17.5
2024,A228,,,13.7
2024,A229,,,24.6
2024,A230,,,14.7
2024,A231,,,18.1
2024,A232,,,10.9
2024,A233,,,8.0
2024,A234,,,9.1
2024,A235,,,12.4
2024,A236,,,14.9
2024,A237,,,16.2
2024,A238,,,8.9
2024,A239,,,21.8
2024,A240,,,13.5
2024,A241,,,17.4
2024,A242,,,11.7
2024,A243,,,42.9
2024,A244,,,25.0
2024,A245,,,5.6
2024,A246,,,15.9
2024,A247,,,13.0
2024,A248,,,17.4
2024,A249,,,16.7
2024,A250,,,15.1
2024,A251,,,16.7
2024,A252,,,9.5
2024,A253,,,10.5
2024,A254,,,10.5
2024,A255,,,15.6
2024,A256,,,25.0
2024,A257,,,19.5
2024,A258,,,22.6
2024,A259,,,20.1
2024,A260,,,16.9
2024,A261,,,21.8
2024,A262,,,21.0
2024,A263,,,25.0
2024,A264,,,21.7
2024,A265,,,37.0
2024,A266,,,16.7
2024,A267,,,17.3
2024,A268,,,23.6
2024,A269,,,21.1
2024,A270,,,30.4
2024,A271,,,24.5
2024,A272,,,13.8
2024,A273,,,16.4
2024,A274,,,22.9
2024,A275,,,17.8
2024,A276,,,16.5
2024,A277,,,22.6
2024,A278,,,14.4
2024,A279,,,18.5
2024,A280,,,16.2
2024,A281,,,17.2
2024,A282,,,22.8
2024,A283,,,17.2
2024,A284,,,20.9
2024,A285,,,12.9
2024,A286,,,19.6
2024,A287,,,22.1
2024,A288,,,16.7
2024,A289,,,24.5
2024,A290,,,19.4
2024,A291,,,19.2
2024,A292,,,17.4
2024,A293,,,14.7
2024,A294,,,21.1
2024,A295,,,10.5
2024,A296,,,18.0
2024,A297,,,13.3
2024,A298,,,20.9
2024,A299,,,17.0
2024,A300,,,14.4
2024,A301,,,15.1
2024,A302,,,19.3
2024,A303,,,16.4
2024,A304,,,16.3
2024,A305,,,14.2
2024,A306,,,18.2
2024,A307,,,17.5
2024,A308,,,18.6
2024,A309,,,11.4
2024,A310,,,15.6
2024,A311,,,15.7
2024,A312,,,17.3
2024,A313,,,18.2
2024,A314,,,19.9
2024,A315,,,15.6
2024,A316,,,16.6
2024,A317,,,19.2
2024,A318,,,12.9
2024,A319,,,16.1
2024,A320,,,19.8
2024,A321,,,17.0
2024,A322,,,17.0
2024,A323,,,20.8
2024,A324,,,18.3
2024,A325,,,16.2
2024,A326,,,24.9
2024,A327,,,20.5
2024,A328,,,20.1
2024,A329,,,18.8
2024,A330,,,23.2
2024,A331,,,31.3
2024,A332,,,27.4
2024,A333,,,27.6
2024,A334,,,27.3
2024,A335,,,22.8
2024,A336,,,32.4
2024,A337,,,20.4
2024,A338,,,26.6
2024,A339,,,23.3
2024,A340,,,23.8
2024,A341,,,25.0
2024,A342,,,24.1
2024,A343,,,22.4
2024,A344,,,27.8
2024,A345,,,26.0
2024,A346,,,25.4
2024,A347,,,25.5
2024,A348,,,28.3
2024,A349,,,30.2
2024,A350,,,20.2
2024,A351,,,27.9
2024,A352,,,39.9
2024,A353,,,30.9
2024,A354,,,25.4
2024,A355,,,45.1
2024,A356,,,26.5
2024,A357,,,16.8
2024,A358,,,23.0
2024,A359,,,18.6
2024,A360,,,20.1
2024,A361,,,19.6
2024,A362,,,28.9
2024,A363,,,28.4
2024,A364,,,25.9
2024,A365,,,20.9
2024,A366,,,20.2
2024,A367,,,21.9
2024,A368,,,21.7
2024,A369,,,20.4
2024,A370,,,23.2
2024,A371,,,22.2
2024,A372,,,20.4
2024,A373,,,27.4
2024,A374,,,43.5
2024,A375,,,34.5
2024,A376,,,25.1
2024,A377,,,25.1
2024,A378,,,33.6
2024,A379,,,38.3
2024,A380,,,37.2
2024,A381,,,31.3
2024,A382,,,33.4
2024,A383,,,22.7
2024,A384,,,16.1
2024,A385,,,19.5
2024,A386,,,21.7
2024,A387,,,39.7
2024,A388,,,24.2
2024,A389,,,27.8
2024,A390,,,18.0
2024,A391,,,35.0
2024,A392,,,56.2
2024,A393,,,38.4
2024,A394,,,7.1
2024,A395,,,23.1
2024,A396,,,34.1
2024,A397,,,40.6
2024,A398,,,40.1
2024,A399,,,47.7
2024,A400,,,34.3
2024,A401,,,48.1
2024,A402,,,38.9
2024,A403,,,47.1
2024,A404,,,30.2
2024,A405,,,35.5
2024,A406,,,26.4
2024,A407,,,29.2
2024,A408,,,31.8
2024,A409,,,26.2
2024,A410,,,28.7
2024,A411,,,18.2
2024,A412,,,26.5
2024,A413,,,18.7
2024,A414,,,20.5
2024,A415,,,21.5
2024,A416,,,22.5
2024,A417,,,20.1
2024,A418,,,6.1
2024,A419,,,21.2
2024,A420,,,25.3
2024,A421,,,27.8
2024,A422,,,17.6
2024,A423,,,14.9
2024,A424,,,12.1
2024,A425,,,20.6
2024,A426,,,21.4
2024,A427,,,18.7
2024,A428,,,22.7
2024,A429,,,22.5
2024,A430,,,29.2
2024,A431,,,20.0
2024,A432,,,24.8
2024,A433,,,36.5
2024,A434,,,37.0
2024,A435,,,29.2
2024,A436,,,43.8
2024,A437,,,38.3
2024,A438,,,40.8
2024,A439,,,48.9
2024,A440,,,42.2
2024,A441,,,35.0
2024,A442,,,40.0
2024,A443,,,43.5
2024,A444,,,40.2
2024,A445,,,27.6
2024,A446,,,19.3
2024,A447,,,20.9
2024,A448,,,33.0
2024,A449,,,32.8
2024,A450,,,26.0
2024,A451,,,45.7
2024,A452,,,24.8
2024,A453,,,40.4
2024,A454,,,28.7
2024,A455,,,16.9
2024,A456,,,24.5
2024,A457,,,17.1
2024,A458,,,23.3
2024,A459,,,22.1
2024,A460,,,24.4
2024,A461,,,22.5
2024,A462,,,22.4
2024,A463,,,25.9
2024,A464,,,24.9
2024,A465,,,30.7
2024,A466,,,30.2
2024,A467,,,57.1
2024,A468,,,32.4
2024,A469,,,21.5
2024,A470,,,25.8
2024,A471,,,20.9
2024,A472,,,35.8
2024,A473,,,26.9
2024,A474,,,27.3
2024,A475,,,29.3
2024,A476,,,16.7
2024,A477,,,39.8
2024,A478,,,21.1
2024,A479,,,25.2
2024,A480,,,25.5
2024,A481,,,23.3
2024,A482,,,30.5
2024,A483,,,29.0
2024,A484,,,31.9
2024,A485,,,28.7
2024,A486,,,36.3
2024,A487,,,38.0
2024,A488,,,37.4
2024,A489,,,30.8
2024,A490,,,59.6
2024,A491,,,16.4
2024,A492,,,37.6
2024,A493,,,31.5
2024,A494,,,28.2
2024,A495,,,25.0
2024,A496,,,25.3
2024,A497,,,25.3
2024,A498,,,19.3
2024,A499,,,31.2
2024,A500,,,33.4
2024,A501,,,34.4
2024,A502,,,34.4
2024,A503,,,40.8
2024,A504,,,32.7
2024,A505,,,49.1
2024,A506,,,27.7
2024,A507,,,38.6
2024,A508,,,22.2
2024,A509,,,29.2
2024,A510,,,26.6
2024,A511,,,40.0
2024,A512,,,37.6
2024,A513,,,24.8
2024,A514,,,23.0
2024,A515,,,31.0
2024,A516,,,15.6
2024,A517,,,20.0
2024,A518,,,27.9
2024,A519,,,32.4
2024,A520,,,39.4
2024,A521,,,46.4
2024,A522,,,42.6
2024,A523,,,57.0
2024,A524,,,57.4
2024,A525,,,36.9
2024,A526,,,13.6
2024,A527,,,16.5
2024,A528,,,13.7
2024,A529,,,44.4
2024,A530,,,35.9
2024,A531,,,29.2
2024,A532,,,27.5
2024,A533,,,30.6
2024,A534,,,33.5
2024,A535,,,42.4
2024,A536,,,31.6
2024,A537,,,41.6
2024,A538,,,19.9
2024,A539,,,29.3
2024,A540,,,30.2
2024,A541,,,62.1
2024,A542,,,76.4
2024,A543,,,35.6
2024,A544,,,26.7
2024,A545,,,4.9
2024,A546,,,51.1
2024,A547,,,4.0
2024,A548,,,4.6
2024,A549,,,61.2
2024,A550,,,98.2
2024,A551,,,87.5
2024,A552,,,74.0
2024,A553,,,32.2
2024,A554,,,42.9
2024,A555,,,29.0
2024,A556,,,25.8
2024,A557,,,69.7
2024,A558,,,29.3
2024,A559,,,60.0
2024,A560,,,54.9
2024,A561,,,42.5
2024,A562,,,46.2
2024,A563,,,45.2
2024,A564,,,43.1
2024,A565,,,45.9
2024,A566,,,32.8
2024,A567,,,24.3
2024,A568,,,50.8
2024,A569,,,64.2
2024,A570,,,74.9
2024,A571,,,83.2
2024,A572,,,38.3
2024,A573,,,56.1
2024,A574,,,52.0
2024,A575,,,36.8
2024,A576,,,69.8
2024,A577,,,91.3
2024,A578,,,61.2
2024,A579,,,39.2
2024,A580,,,21.5
2024,A581,,,20.1
2024,A582,,,17.3
2024,A583,,,15.3
2024,A584,,,36.5
2024,A585,,,19.6
2024,A586,,,27.9
2024,A587,,,36.7
2024,A588,,,18.0
2024,A589,,,31.3
2024,A590,,,63.9
2024,A591,,,4.9
2024,A592,,,24.5
2024,A593,,,31.0
2024,A594,,,17.4
2024,A595,,,25.9
2024,A596,,,14.8
2024,A597,,,16.2
2024,A598,,,40.1
2024,A599,,,21.4
2024,A600,,,28.8
2024,A601,,,49.8
2024,A602,,,42.2
2024,A603,,,70.7
2024,A604,,,32.1
2024,A605,,,31.5
2024,A606,,,29.0
2024,A607,,,64.7
2024,A608,,,31.8
2024,A609,,,27.8
2024,A610,,,14.3
2024,A611,,,22.1
2024,,farm,,20.9
2024,,private_enterprise,,25.2
2024,,collective_enterprise,,20.9
2024,,public_enterprise,,14.3
2024,,state-run_enterprise,,4.0
2024,,communal_enterprise,,35.1
2024,,joint_communal_enterprise,,50.0
2024,,subsidiary,,22.1
2024,,foreign_enterprise,,17.1
2024,,enterprise_association_of_citizens,,23.6
2024,,enterprise_founded_by_consumer_partnership,,56.5
2024,,rental_enterprise,,44.2
2024,,individual_enterprise,,8.3
2024,,family_enterprise,,31.0
2024,,joint_enterprise,,13.7
2024,,joint-stock_company,,19.1
2024,,public_joint-stock_partnership,,17.2
2024,,private_joint-stock_partnership,,14.6
2024,,state_joint_stock_company,,11.1
2024,,holding_company,,100.0
2024,,limited_liability_partnership,,25.1
2024,,extended_liability_partnership,,21.4
2024,,full_liability_partnership,,25.7
2024,,mixed_liability_company,,25.9
2024,,lawyers_union,,27.9
2024,,law_office,,34.7
2024,,cooperative,,12.6
2024,,production_cooperative,,15.7
2024,,serve_cooperative,,29.2
2024,,housing_construction_cooperativ,,46.4
2024,,garage_cooperativ,,8.4
2024,,consumer_cooperativ,,33.1
2024,,consumer_partnership,,51.3
2024,,agriculture_and_production_cooperativ,,15.4
2024,,agriculture_and_serve_cooperativ,,24.5
2024,,agriculture_cooperativ,,23.2
2024,,organisation_establishment_institution,,22.1
2024,,authority_of_state_power_organization,,
2024,,authority_of_state_power,,52.7
2024,,courts,,53.9
2024,,authority_of_municipality_power,,50.8
2024,,state-run_organisation,,45.2
2024,,communal_establishment_institution,,78.6
2024,,private_establishment_institution,,56.3
2024,,organisation_establishment_institution_public_association,,25.0
2024,,organization_of_tenants,,33.5
2024,,organization_of_customers,,38.8
2024,,association,,21.1
2024,,corporation,,12.3
2024,,consortium,,18.8
2024,,concern,,9.2
2024,,union_of_consumer_partnerships,,40.8
2024,,other_associations_of_legal_persons,,16.6
