Year,Infectious diseases,Age,Region,Value
2015,ill_1_tub,age_vac_1_under_1_year,23_reg_Mykolayiv,61.0
2015,ill_6_polio,age_vac_1_under_1_year,23_reg_Mykolayiv,48.5
2015,ill_6_polio,age_vac_3_18_months,23_reg_Mykolayiv,65.5
2015,ill_6_polio,age_vac_4_6_years,23_reg_Mykolayiv,59.6
2015,ill_6_polio,age_vac_5_14_years,23_reg_Mykolayiv,86.1
2015,ill_4_diph,age_vac_1_under_1_year,23_reg_Mykolayiv,21.9
2015,ill_5_pert,age_vac_1_under_1_year,23_reg_Mykolayiv,21.9
2015,ill_10_tetanus,age_vac_1_under_1_year,23_reg_Mykolayiv,21.9
2015,ill_4_diph,age_vac_3_18_months,23_reg_Mykolayiv,11.7
2015,ill_5_pert,age_vac_3_18_months,23_reg_Mykolayiv,11.7
2015,ill_10_tetanus,age_vac_3_18_months,23_reg_Mykolayiv,11.7
2015,ill_4_diph,age_vac_4_6_years,23_reg_Mykolayiv,0.0
2015,ill_10_tetanus,age_vac_4_6_years,23_reg_Mykolayiv,0.0
2015,ill_4_diph,age_vac_7_adult,23_reg_Mykolayiv,0.0
2015,ill_10_tetanus,age_vac_7_adult,23_reg_Mykolayiv,0.0
2015,ill_9_rubella,age_vac_2_1_year,23_reg_Mykolayiv,75.0
2015,ill_3_m_m_r,age_vac_2_1_year,23_reg_Mykolayiv,75.0
2015,ill_8_mumps,age_vac_2_1_year,23_reg_Mykolayiv,75.0
2015,ill_9_rubella,age_vac_4_6_years,23_reg_Mykolayiv,63.4
2015,ill_3_m_m_r,age_vac_4_6_years,23_reg_Mykolayiv,63.4
2015,ill_8_mumps,age_vac_4_6_years,23_reg_Mykolayiv,63.4
2015,ill_2_hep,age_vac_1_under_1_year,23_reg_Mykolayiv,20.9
2015,ill_1_tub,age_vac_1_under_1_year,24_reg_Odesa,39.3
2015,ill_6_polio,age_vac_1_under_1_year,24_reg_Odesa,65.9
2015,ill_6_polio,age_vac_3_18_months,24_reg_Odesa,88.1
2015,ill_6_polio,age_vac_4_6_years,24_reg_Odesa,54.3
2015,ill_6_polio,age_vac_5_14_years,24_reg_Odesa,52.1
2015,ill_4_diph,age_vac_1_under_1_year,24_reg_Odesa,46.7
2015,ill_5_pert,age_vac_1_under_1_year,24_reg_Odesa,46.7
2015,ill_10_tetanus,age_vac_1_under_1_year,24_reg_Odesa,46.7
2015,ill_4_diph,age_vac_3_18_months,24_reg_Odesa,58.0
2015,ill_5_pert,age_vac_3_18_months,24_reg_Odesa,58.0
2015,ill_10_tetanus,age_vac_3_18_months,24_reg_Odesa,58.0
2015,ill_4_diph,age_vac_4_6_years,24_reg_Odesa,7.2
2015,ill_10_tetanus,age_vac_4_6_years,24_reg_Odesa,7.2
2015,ill_4_diph,age_vac_7_adult,24_reg_Odesa,0.1
2015,ill_10_tetanus,age_vac_7_adult,24_reg_Odesa,0.1
2015,ill_9_rubella,age_vac_2_1_year,24_reg_Odesa,61.9
2015,ill_3_m_m_r,age_vac_2_1_year,24_reg_Odesa,61.9
2015,ill_8_mumps,age_vac_2_1_year,24_reg_Odesa,61.9
2015,ill_9_rubella,age_vac_4_6_years,24_reg_Odesa,65.6
2015,ill_3_m_m_r,age_vac_4_6_years,24_reg_Odesa,65.6
2015,ill_8_mumps,age_vac_4_6_years,24_reg_Odesa,65.6
2015,ill_2_hep,age_vac_1_under_1_year,24_reg_Odesa,11.4
2015,ill_1_tub,age_vac_1_under_1_year,25_reg_Poltava,16.5
2015,ill_6_polio,age_vac_1_under_1_year,25_reg_Poltava,23.4
2015,ill_6_polio,age_vac_3_18_months,25_reg_Poltava,87.7
2015,ill_6_polio,age_vac_4_6_years,25_reg_Poltava,15.9
2015,ill_6_polio,age_vac_5_14_years,25_reg_Poltava,37.8
2015,ill_4_diph,age_vac_1_under_1_year,25_reg_Poltava,14.9
2015,ill_5_pert,age_vac_1_under_1_year,25_reg_Poltava,14.9
2015,ill_10_tetanus,age_vac_1_under_1_year,25_reg_Poltava,14.9
2015,ill_4_diph,age_vac_3_18_months,25_reg_Poltava,55.6
2015,ill_5_pert,age_vac_3_18_months,25_reg_Poltava,55.6
2015,ill_10_tetanus,age_vac_3_18_months,25_reg_Poltava,55.6
2015,ill_4_diph,age_vac_4_6_years,25_reg_Poltava,0.5
2015,ill_10_tetanus,age_vac_4_6_years,25_reg_Poltava,0.5
2015,ill_4_diph,age_vac_7_adult,25_reg_Poltava,0.0
2015,ill_10_tetanus,age_vac_7_adult,25_reg_Poltava,0.0
2015,ill_9_rubella,age_vac_2_1_year,25_reg_Poltava,31.5
2015,ill_3_m_m_r,age_vac_2_1_year,25_reg_Poltava,31.5
2015,ill_8_mumps,age_vac_2_1_year,25_reg_Poltava,31.5
2015,ill_9_rubella,age_vac_4_6_years,25_reg_Poltava,23.4
2015,ill_3_m_m_r,age_vac_4_6_years,25_reg_Poltava,23.4
2015,ill_8_mumps,age_vac_4_6_years,25_reg_Poltava,23.4
2015,ill_2_hep,age_vac_1_under_1_year,25_reg_Poltava,6.3
2015,ill_1_tub,age_vac_1_under_1_year,26_reg_Rivne,25.3
2015,ill_6_polio,age_vac_1_under_1_year,26_reg_Rivne,63.6
2015,ill_6_polio,age_vac_3_18_months,26_reg_Rivne,78.2
2015,ill_6_polio,age_vac_4_6_years,26_reg_Rivne,68.2
2015,ill_6_polio,age_vac_5_14_years,26_reg_Rivne,78.6
2015,ill_4_diph,age_vac_1_under_1_year,26_reg_Rivne,11.8
2015,ill_5_pert,age_vac_1_under_1_year,26_reg_Rivne,11.8
2015,ill_10_tetanus,age_vac_1_under_1_year,26_reg_Rivne,11.8
2015,ill_4_diph,age_vac_3_18_months,26_reg_Rivne,27.2
2015,ill_5_pert,age_vac_3_18_months,26_reg_Rivne,27.2
2015,ill_10_tetanus,age_vac_3_18_months,26_reg_Rivne,27.2
2015,ill_4_diph,age_vac_4_6_years,26_reg_Rivne,0.0
2015,ill_10_tetanus,age_vac_4_6_years,26_reg_Rivne,0.0
2015,ill_4_diph,age_vac_7_adult,26_reg_Rivne,0.0
2015,ill_10_tetanus,age_vac_7_adult,26_reg_Rivne,0.0
2015,ill_9_rubella,age_vac_2_1_year,26_reg_Rivne,43.3
2015,ill_3_m_m_r,age_vac_2_1_year,26_reg_Rivne,43.3
2015,ill_8_mumps,age_vac_2_1_year,26_reg_Rivne,43.3
2015,ill_9_rubella,age_vac_4_6_years,26_reg_Rivne,58.0
2015,ill_3_m_m_r,age_vac_4_6_years,26_reg_Rivne,58.0
2015,ill_8_mumps,age_vac_4_6_years,26_reg_Rivne,58.0
2015,ill_2_hep,age_vac_1_under_1_year,26_reg_Rivne,10.1
2015,ill_1_tub,age_vac_1_under_1_year,27_reg_Sumy,67.9
2015,ill_6_polio,age_vac_1_under_1_year,27_reg_Sumy,63.6
2015,ill_6_polio,age_vac_3_18_months,27_reg_Sumy,84.3
2015,ill_6_polio,age_vac_4_6_years,27_reg_Sumy,29.8
2015,ill_6_polio,age_vac_5_14_years,27_reg_Sumy,24.1
2015,ill_4_diph,age_vac_1_under_1_year,27_reg_Sumy,18.5
2015,ill_5_pert,age_vac_1_under_1_year,27_reg_Sumy,18.5
2015,ill_10_tetanus,age_vac_1_under_1_year,27_reg_Sumy,18.5
2015,ill_4_diph,age_vac_3_18_months,27_reg_Sumy,19.5
2015,ill_5_pert,age_vac_3_18_months,27_reg_Sumy,19.5
2015,ill_10_tetanus,age_vac_3_18_months,27_reg_Sumy,19.5
2015,ill_4_diph,age_vac_4_6_years,27_reg_Sumy,0.1
2015,ill_10_tetanus,age_vac_4_6_years,27_reg_Sumy,0.1
2015,ill_4_diph,age_vac_7_adult,27_reg_Sumy,0.1
2015,ill_10_tetanus,age_vac_7_adult,27_reg_Sumy,0.1
2015,ill_9_rubella,age_vac_2_1_year,27_reg_Sumy,44.5
2015,ill_3_m_m_r,age_vac_2_1_year,27_reg_Sumy,44.5
2015,ill_8_mumps,age_vac_2_1_year,27_reg_Sumy,44.5
2015,ill_9_rubella,age_vac_4_6_years,27_reg_Sumy,25.6
2015,ill_3_m_m_r,age_vac_4_6_years,27_reg_Sumy,25.6
2015,ill_8_mumps,age_vac_4_6_years,27_reg_Sumy,25.6
2015,ill_2_hep,age_vac_1_under_1_year,27_reg_Sumy,14.7
2015,ill_1_tub,age_vac_1_under_1_year,28_reg_Ternopil,17.4
2015,ill_6_polio,age_vac_1_under_1_year,28_reg_Ternopil,37.1
2015,ill_6_polio,age_vac_3_18_months,28_reg_Ternopil,80.9
2015,ill_6_polio,age_vac_4_6_years,28_reg_Ternopil,43.0
2015,ill_6_polio,age_vac_5_14_years,28_reg_Ternopil,49.3
2015,ill_4_diph,age_vac_1_under_1_year,28_reg_Ternopil,28.7
2015,ill_5_pert,age_vac_1_under_1_year,28_reg_Ternopil,28.7
2015,ill_10_tetanus,age_vac_1_under_1_year,28_reg_Ternopil,28.7
2015,ill_4_diph,age_vac_3_18_months,28_reg_Ternopil,48.7
2015,ill_5_pert,age_vac_3_18_months,28_reg_Ternopil,48.7
2015,ill_10_tetanus,age_vac_3_18_months,28_reg_Ternopil,48.7
2015,ill_4_diph,age_vac_4_6_years,28_reg_Ternopil,0.1
2015,ill_10_tetanus,age_vac_4_6_years,28_reg_Ternopil,0.1
2015,ill_4_diph,age_vac_7_adult,28_reg_Ternopil,0.0
2015,ill_10_tetanus,age_vac_7_adult,28_reg_Ternopil,0.0
2015,ill_9_rubella,age_vac_2_1_year,28_reg_Ternopil,64.3
2015,ill_3_m_m_r,age_vac_2_1_year,28_reg_Ternopil,64.3
2015,ill_8_mumps,age_vac_2_1_year,28_reg_Ternopil,64.3
2015,ill_9_rubella,age_vac_4_6_years,28_reg_Ternopil,68.4
2015,ill_3_m_m_r,age_vac_4_6_years,28_reg_Ternopil,68.4
2015,ill_8_mumps,age_vac_4_6_years,28_reg_Ternopil,68.4
2015,ill_2_hep,age_vac_1_under_1_year,28_reg_Ternopil,16.6
2015,ill_1_tub,age_vac_1_under_1_year,29_reg_Kharkiv,73.0
2015,ill_6_polio,age_vac_1_under_1_year,29_reg_Kharkiv,46.9
2015,ill_6_polio,age_vac_3_18_months,29_reg_Kharkiv,99.3
2015,ill_6_polio,age_vac_4_6_years,29_reg_Kharkiv,29.2
2015,ill_6_polio,age_vac_5_14_years,29_reg_Kharkiv,34.9
2015,ill_4_diph,age_vac_1_under_1_year,29_reg_Kharkiv,21.6
2015,ill_5_pert,age_vac_1_under_1_year,29_reg_Kharkiv,21.6
2015,ill_10_tetanus,age_vac_1_under_1_year,29_reg_Kharkiv,21.6
2015,ill_4_diph,age_vac_3_18_months,29_reg_Kharkiv,57.8
2015,ill_5_pert,age_vac_3_18_months,29_reg_Kharkiv,57.8
2015,ill_10_tetanus,age_vac_3_18_months,29_reg_Kharkiv,57.8
2015,ill_4_diph,age_vac_4_6_years,29_reg_Kharkiv,11.9
2015,ill_10_tetanus,age_vac_4_6_years,29_reg_Kharkiv,11.9
2015,ill_4_diph,age_vac_7_adult,29_reg_Kharkiv,0.0
2015,ill_10_tetanus,age_vac_7_adult,29_reg_Kharkiv,0.0
2015,ill_9_rubella,age_vac_2_1_year,29_reg_Kharkiv,51.8
2015,ill_3_m_m_r,age_vac_2_1_year,29_reg_Kharkiv,51.8
2015,ill_8_mumps,age_vac_2_1_year,29_reg_Kharkiv,51.8
2015,ill_9_rubella,age_vac_4_6_years,29_reg_Kharkiv,56.0
2015,ill_3_m_m_r,age_vac_4_6_years,29_reg_Kharkiv,56.0
2015,ill_8_mumps,age_vac_4_6_years,29_reg_Kharkiv,56.0
2015,ill_2_hep,age_vac_1_under_1_year,29_reg_Kharkiv,16.6
2015,ill_1_tub,age_vac_1_under_1_year,30_reg_Kherson,51.6
2015,ill_6_polio,age_vac_1_under_1_year,30_reg_Kherson,47.9
2015,ill_6_polio,age_vac_3_18_months,30_reg_Kherson,78.4
2015,ill_6_polio,age_vac_4_6_years,30_reg_Kherson,71.9
2015,ill_6_polio,age_vac_5_14_years,30_reg_Kherson,72.4
2015,ill_4_diph,age_vac_1_under_1_year,30_reg_Kherson,27.5
2015,ill_5_pert,age_vac_1_under_1_year,30_reg_Kherson,27.5
2015,ill_10_tetanus,age_vac_1_under_1_year,30_reg_Kherson,27.5
2015,ill_4_diph,age_vac_3_18_months,30_reg_Kherson,10.8
2015,ill_5_pert,age_vac_3_18_months,30_reg_Kherson,10.8
2015,ill_10_tetanus,age_vac_3_18_months,30_reg_Kherson,10.8
2015,ill_4_diph,age_vac_4_6_years,30_reg_Kherson,0.0
2015,ill_10_tetanus,age_vac_4_6_years,30_reg_Kherson,0.0
2015,ill_4_diph,age_vac_7_adult,30_reg_Kherson,0.0
2015,ill_10_tetanus,age_vac_7_adult,30_reg_Kherson,0.0
2015,ill_9_rubella,age_vac_2_1_year,30_reg_Kherson,63.0
2015,ill_3_m_m_r,age_vac_2_1_year,30_reg_Kherson,63.0
2015,ill_8_mumps,age_vac_2_1_year,30_reg_Kherson,63.0
2015,ill_9_rubella,age_vac_4_6_years,30_reg_Kherson,68.7
2015,ill_3_m_m_r,age_vac_4_6_years,30_reg_Kherson,68.7
2015,ill_8_mumps,age_vac_4_6_years,30_reg_Kherson,68.7
2015,ill_2_hep,age_vac_1_under_1_year,30_reg_Kherson,19.4
2015,ill_1_tub,age_vac_1_under_1_year,31_reg_Khmelnytskiy,23.8
2015,ill_6_polio,age_vac_1_under_1_year,31_reg_Khmelnytskiy,93.5
2015,ill_6_polio,age_vac_3_18_months,31_reg_Khmelnytskiy,86.3
2015,ill_6_polio,age_vac_4_6_years,31_reg_Khmelnytskiy,39.0
2015,ill_6_polio,age_vac_5_14_years,31_reg_Khmelnytskiy,40.3
2015,ill_4_diph,age_vac_1_under_1_year,31_reg_Khmelnytskiy,32.3
2015,ill_5_pert,age_vac_1_under_1_year,31_reg_Khmelnytskiy,32.3
2015,ill_10_tetanus,age_vac_1_under_1_year,31_reg_Khmelnytskiy,32.3
2015,ill_4_diph,age_vac_3_18_months,31_reg_Khmelnytskiy,55.7
2015,ill_5_pert,age_vac_3_18_months,31_reg_Khmelnytskiy,55.7
2015,ill_10_tetanus,age_vac_3_18_months,31_reg_Khmelnytskiy,55.7
2015,ill_4_diph,age_vac_4_6_years,31_reg_Khmelnytskiy,0.0
2015,ill_10_tetanus,age_vac_4_6_years,31_reg_Khmelnytskiy,0.0
2015,ill_4_diph,age_vac_7_adult,31_reg_Khmelnytskiy,0.0
2015,ill_10_tetanus,age_vac_7_adult,31_reg_Khmelnytskiy,0.0
2015,ill_9_rubella,age_vac_2_1_year,31_reg_Khmelnytskiy,69.9
2015,ill_3_m_m_r,age_vac_2_1_year,31_reg_Khmelnytskiy,69.9
2015,ill_8_mumps,age_vac_2_1_year,31_reg_Khmelnytskiy,69.9
2015,ill_9_rubella,age_vac_4_6_years,31_reg_Khmelnytskiy,75.7
2015,ill_3_m_m_r,age_vac_4_6_years,31_reg_Khmelnytskiy,75.7
2015,ill_8_mumps,age_vac_4_6_years,31_reg_Khmelnytskiy,75.7
2015,ill_2_hep,age_vac_1_under_1_year,31_reg_Khmelnytskiy,9.7
2015,ill_1_tub,age_vac_1_under_1_year,32_reg_Cherkasy,66.5
2015,ill_6_polio,age_vac_1_under_1_year,32_reg_Cherkasy,49.9
2015,ill_6_polio,age_vac_3_18_months,32_reg_Cherkasy,83.4
2015,ill_6_polio,age_vac_4_6_years,32_reg_Cherkasy,34.3
2015,ill_6_polio,age_vac_5_14_years,32_reg_Cherkasy,58.5
2015,ill_4_diph,age_vac_1_under_1_year,32_reg_Cherkasy,30.6
2015,ill_5_pert,age_vac_1_under_1_year,32_reg_Cherkasy,30.6
2015,ill_10_tetanus,age_vac_1_under_1_year,32_reg_Cherkasy,30.6
2015,ill_4_diph,age_vac_3_18_months,32_reg_Cherkasy,32.6
2015,ill_5_pert,age_vac_3_18_months,32_reg_Cherkasy,32.6
2015,ill_10_tetanus,age_vac_3_18_months,32_reg_Cherkasy,32.6
2015,ill_4_diph,age_vac_4_6_years,32_reg_Cherkasy,0.0
2015,ill_10_tetanus,age_vac_4_6_years,32_reg_Cherkasy,0.0
2015,ill_4_diph,age_vac_7_adult,32_reg_Cherkasy,0.8
2015,ill_10_tetanus,age_vac_7_adult,32_reg_Cherkasy,0.8
2015,ill_9_rubella,age_vac_2_1_year,32_reg_Cherkasy,49.3
2015,ill_3_m_m_r,age_vac_2_1_year,32_reg_Cherkasy,49.3
2015,ill_8_mumps,age_vac_2_1_year,32_reg_Cherkasy,49.3
2015,ill_9_rubella,age_vac_4_6_years,32_reg_Cherkasy,47.3
2015,ill_3_m_m_r,age_vac_4_6_years,32_reg_Cherkasy,47.3
2015,ill_8_mumps,age_vac_4_6_years,32_reg_Cherkasy,47.3
2015,ill_2_hep,age_vac_1_under_1_year,32_reg_Cherkasy,19.9
2015,ill_1_tub,age_vac_1_under_1_year,33_reg_Chernivtsi,38.7
2015,ill_6_polio,age_vac_1_under_1_year,33_reg_Chernivtsi,71.2
2015,ill_6_polio,age_vac_3_18_months,33_reg_Chernivtsi,94.5
2015,ill_6_polio,age_vac_4_6_years,33_reg_Chernivtsi,57.1
2015,ill_6_polio,age_vac_5_14_years,33_reg_Chernivtsi,67.2
2015,ill_4_diph,age_vac_1_under_1_year,33_reg_Chernivtsi,23.7
2015,ill_5_pert,age_vac_1_under_1_year,33_reg_Chernivtsi,23.7
2015,ill_10_tetanus,age_vac_1_under_1_year,33_reg_Chernivtsi,23.7
2015,ill_4_diph,age_vac_3_18_months,33_reg_Chernivtsi,26.6
2015,ill_5_pert,age_vac_3_18_months,33_reg_Chernivtsi,26.6
2015,ill_10_tetanus,age_vac_3_18_months,33_reg_Chernivtsi,26.6
2015,ill_4_diph,age_vac_4_6_years,33_reg_Chernivtsi,0.0
2015,ill_10_tetanus,age_vac_4_6_years,33_reg_Chernivtsi,0.0
2015,ill_4_diph,age_vac_7_adult,33_reg_Chernivtsi,0.1
2015,ill_10_tetanus,age_vac_7_adult,33_reg_Chernivtsi,0.1
2015,ill_9_rubella,age_vac_2_1_year,33_reg_Chernivtsi,64.1
2015,ill_3_m_m_r,age_vac_2_1_year,33_reg_Chernivtsi,64.1
2015,ill_8_mumps,age_vac_2_1_year,33_reg_Chernivtsi,64.1
2015,ill_9_rubella,age_vac_4_6_years,33_reg_Chernivtsi,62.5
2015,ill_3_m_m_r,age_vac_4_6_years,33_reg_Chernivtsi,62.5
2015,ill_8_mumps,age_vac_4_6_years,33_reg_Chernivtsi,62.5
2015,ill_2_hep,age_vac_1_under_1_year,33_reg_Chernivtsi,14.8
2015,ill_1_tub,age_vac_1_under_1_year,34_reg_Chernihiv,64.3
2015,ill_6_polio,age_vac_1_under_1_year,34_reg_Chernihiv,85.5
2015,ill_6_polio,age_vac_3_18_months,34_reg_Chernihiv,101.4
2015,ill_6_polio,age_vac_4_6_years,34_reg_Chernihiv,34.8
2015,ill_6_polio,age_vac_5_14_years,34_reg_Chernihiv,50.5
2015,ill_4_diph,age_vac_1_under_1_year,34_reg_Chernihiv,33.9
2015,ill_5_pert,age_vac_1_under_1_year,34_reg_Chernihiv,33.9
2015,ill_10_tetanus,age_vac_1_under_1_year,34_reg_Chernihiv,33.9
2015,ill_4_diph,age_vac_3_18_months,34_reg_Chernihiv,52.8
2015,ill_5_pert,age_vac_3_18_months,34_reg_Chernihiv,52.8
2015,ill_10_tetanus,age_vac_3_18_months,34_reg_Chernihiv,52.8
2015,ill_4_diph,age_vac_4_6_years,34_reg_Chernihiv,0.0
2015,ill_10_tetanus,age_vac_4_6_years,34_reg_Chernihiv,0.0
2015,ill_4_diph,age_vac_7_adult,34_reg_Chernihiv,0.0
2015,ill_10_tetanus,age_vac_7_adult,34_reg_Chernihiv,0.0
2015,ill_9_rubella,age_vac_2_1_year,34_reg_Chernihiv,88.1
2015,ill_3_m_m_r,age_vac_2_1_year,34_reg_Chernihiv,88.1
2015,ill_8_mumps,age_vac_2_1_year,34_reg_Chernihiv,88.1
2015,ill_9_rubella,age_vac_4_6_years,34_reg_Chernihiv,84.2
2015,ill_3_m_m_r,age_vac_4_6_years,34_reg_Chernihiv,84.2
2015,ill_8_mumps,age_vac_4_6_years,34_reg_Chernihiv,84.2
2015,ill_2_hep,age_vac_1_under_1_year,34_reg_Chernihiv,11.8
2016,ill_1_tub,age_vac_1_under_1_year,11_reg_Vinnytsya,71.2
2016,ill_6_polio,age_vac_1_under_1_year,11_reg_Vinnytsya,61.2
2016,ill_6_polio,age_vac_3_18_months,11_reg_Vinnytsya,65.6
2016,ill_6_polio,age_vac_4_6_years,11_reg_Vinnytsya,87.8
2016,ill_6_polio,age_vac_5_14_years,11_reg_Vinnytsya,81.9
2016,ill_4_diph,age_vac_1_under_1_year,11_reg_Vinnytsya,12.6
2016,ill_5_pert,age_vac_1_under_1_year,11_reg_Vinnytsya,12.6
2016,ill_10_tetanus,age_vac_1_under_1_year,11_reg_Vinnytsya,12.6
2016,ill_4_diph,age_vac_3_18_months,11_reg_Vinnytsya,18.4
2016,ill_5_pert,age_vac_3_18_months,11_reg_Vinnytsya,18.4
2016,ill_10_tetanus,age_vac_3_18_months,11_reg_Vinnytsya,18.4
2016,ill_4_diph,age_vac_4_6_years,11_reg_Vinnytsya,58.0
2016,ill_10_tetanus,age_vac_4_6_years,11_reg_Vinnytsya,58.0
2016,ill_4_diph,age_vac_7_adult,11_reg_Vinnytsya,34.8
2016,ill_10_tetanus,age_vac_7_adult,11_reg_Vinnytsya,34.8
2016,ill_9_rubella,age_vac_2_1_year,11_reg_Vinnytsya,45.9
2016,ill_3_m_m_r,age_vac_2_1_year,11_reg_Vinnytsya,45.9
2016,ill_8_mumps,age_vac_2_1_year,11_reg_Vinnytsya,45.9
2016,ill_9_rubella,age_vac_4_6_years,11_reg_Vinnytsya,30.6
2016,ill_3_m_m_r,age_vac_4_6_years,11_reg_Vinnytsya,30.6
2016,ill_8_mumps,age_vac_4_6_years,11_reg_Vinnytsya,30.6
2016,ill_2_hep,age_vac_1_under_1_year,11_reg_Vinnytsya,22.0
2016,ill_1_tub,age_vac_1_under_1_year,12_reg_Volyn,54.4
2016,ill_6_polio,age_vac_1_under_1_year,12_reg_Volyn,54.1
2016,ill_6_polio,age_vac_3_18_months,12_reg_Volyn,61.7
2016,ill_6_polio,age_vac_4_6_years,12_reg_Volyn,84.7
2016,ill_6_polio,age_vac_5_14_years,12_reg_Volyn,73.0
2016,ill_4_diph,age_vac_1_under_1_year,12_reg_Volyn,7.5
2016,ill_5_pert,age_vac_1_under_1_year,12_reg_Volyn,7.5
2016,ill_10_tetanus,age_vac_1_under_1_year,12_reg_Volyn,7.5
2016,ill_4_diph,age_vac_3_18_months,12_reg_Volyn,18.8
2016,ill_5_pert,age_vac_3_18_months,12_reg_Volyn,18.8
2016,ill_10_tetanus,age_vac_3_18_months,12_reg_Volyn,18.8
2016,ill_4_diph,age_vac_4_6_years,12_reg_Volyn,50.8
2016,ill_10_tetanus,age_vac_4_6_years,12_reg_Volyn,50.8
2016,ill_4_diph,age_vac_7_adult,12_reg_Volyn,8.0
2016,ill_10_tetanus,age_vac_7_adult,12_reg_Volyn,8.0
2016,ill_9_rubella,age_vac_2_1_year,12_reg_Volyn,30.2
2016,ill_3_m_m_r,age_vac_2_1_year,12_reg_Volyn,30.2
2016,ill_8_mumps,age_vac_2_1_year,12_reg_Volyn,30.2
2016,ill_9_rubella,age_vac_4_6_years,12_reg_Volyn,19.5
2016,ill_3_m_m_r,age_vac_4_6_years,12_reg_Volyn,19.5
2016,ill_8_mumps,age_vac_4_6_years,12_reg_Volyn,19.5
2016,ill_2_hep,age_vac_1_under_1_year,12_reg_Volyn,10.7
2016,ill_1_tub,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,60.2
2016,ill_6_polio,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,88.1
2016,ill_6_polio,age_vac_3_18_months,13_reg_Dnipropetrovsk,90.8
2016,ill_6_polio,age_vac_4_6_years,13_reg_Dnipropetrovsk,100.4
2016,ill_6_polio,age_vac_5_14_years,13_reg_Dnipropetrovsk,90.0
2016,ill_4_diph,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,17.2
2016,ill_5_pert,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,17.2
2016,ill_10_tetanus,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,17.2
2016,ill_4_diph,age_vac_3_18_months,13_reg_Dnipropetrovsk,19.1
2016,ill_5_pert,age_vac_3_18_months,13_reg_Dnipropetrovsk,19.1
2016,ill_10_tetanus,age_vac_3_18_months,13_reg_Dnipropetrovsk,19.1
2016,ill_4_diph,age_vac_4_6_years,13_reg_Dnipropetrovsk,69.5
2016,ill_10_tetanus,age_vac_4_6_years,13_reg_Dnipropetrovsk,69.5
2016,ill_4_diph,age_vac_7_adult,13_reg_Dnipropetrovsk,32.0
2016,ill_10_tetanus,age_vac_7_adult,13_reg_Dnipropetrovsk,32.0
2016,ill_9_rubella,age_vac_2_1_year,13_reg_Dnipropetrovsk,51.6
2016,ill_3_m_m_r,age_vac_2_1_year,13_reg_Dnipropetrovsk,51.6
2016,ill_8_mumps,age_vac_2_1_year,13_reg_Dnipropetrovsk,51.6
2016,ill_9_rubella,age_vac_4_6_years,13_reg_Dnipropetrovsk,40.0
2016,ill_3_m_m_r,age_vac_4_6_years,13_reg_Dnipropetrovsk,40.0
2016,ill_8_mumps,age_vac_4_6_years,13_reg_Dnipropetrovsk,40.0
2016,ill_2_hep,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,48.8
2016,ill_1_tub,age_vac_1_under_1_year,14_reg_Donetsk,76.5
2016,ill_6_polio,age_vac_1_under_1_year,14_reg_Donetsk,70.5
2016,ill_6_polio,age_vac_3_18_months,14_reg_Donetsk,100.0
2016,ill_6_polio,age_vac_4_6_years,14_reg_Donetsk,88.9
2016,ill_6_polio,age_vac_5_14_years,14_reg_Donetsk,85.2
2016,ill_4_diph,age_vac_1_under_1_year,14_reg_Donetsk,28.9
2016,ill_5_pert,age_vac_1_under_1_year,14_reg_Donetsk,28.9
2016,ill_10_tetanus,age_vac_1_under_1_year,14_reg_Donetsk,28.9
2016,ill_4_diph,age_vac_3_18_months,14_reg_Donetsk,47.9
2016,ill_5_pert,age_vac_3_18_months,14_reg_Donetsk,47.9
2016,ill_10_tetanus,age_vac_3_18_months,14_reg_Donetsk,47.9
2016,ill_4_diph,age_vac_4_6_years,14_reg_Donetsk,58.6
2016,ill_10_tetanus,age_vac_4_6_years,14_reg_Donetsk,58.6
2016,ill_4_diph,age_vac_7_adult,14_reg_Donetsk,10.0
2016,ill_10_tetanus,age_vac_7_adult,14_reg_Donetsk,10.0
2016,ill_9_rubella,age_vac_2_1_year,14_reg_Donetsk,74.2
2016,ill_3_m_m_r,age_vac_2_1_year,14_reg_Donetsk,74.2
2016,ill_8_mumps,age_vac_2_1_year,14_reg_Donetsk,74.2
2016,ill_9_rubella,age_vac_4_6_years,14_reg_Donetsk,78.6
2016,ill_3_m_m_r,age_vac_4_6_years,14_reg_Donetsk,78.6
2016,ill_8_mumps,age_vac_4_6_years,14_reg_Donetsk,78.6
2016,ill_2_hep,age_vac_1_under_1_year,14_reg_Donetsk,39.9
2016,ill_1_tub,age_vac_1_under_1_year,15_reg_Zhytomyr,75.4
2016,ill_6_polio,age_vac_1_under_1_year,15_reg_Zhytomyr,69.3
2016,ill_6_polio,age_vac_3_18_months,15_reg_Zhytomyr,63.4
2016,ill_6_polio,age_vac_4_6_years,15_reg_Zhytomyr,85.0
2016,ill_6_polio,age_vac_5_14_years,15_reg_Zhytomyr,92.2
2016,ill_4_diph,age_vac_1_under_1_year,15_reg_Zhytomyr,26.0
